bin_id,cycle_id,timestamp,fill_real,fill_pred,error_fill,time_to_90_real,time_to_90_pred,error_time_h,error_time_min
5266,63,2025-11-30 02:00:00,81.37,77.21472,4.155281,11.999999,10.156165,1.8438339,110.630035
5490,55,2025-11-30 03:00:00,87.47,84.16138,3.3086243,7.0,7.2426205,0.24262047,14.557228
4786,62,2025-11-30 04:00:00,80.05,76.89693,3.1530762,13.000001,10.175737,2.8242636,169.45581
5266,63,2025-11-30 04:00:00,81.74,78.259995,3.4800034,11.0,9.71131,1.2886896,77.32138
5490,55,2025-11-30 04:00:00,87.72,84.57553,3.1444702,5.9999995,6.5173297,0.51733017,31.03981
4786,62,2025-11-30 05:00:00,79.75,77.89268,1.8573227,11.999999,9.74713,2.2528687,135.17212
5266,63,2025-11-30 05:00:00,81.9,79.48324,2.4167633,10.000001,9.143838,0.856163,51.36978
5490,55,2025-11-30 05:00:00,87.89,85.04469,2.8453064,5.0,5.888318,0.88831806,53.299084
5490,55,2025-11-30 06:00:00,88.18,85.44554,2.734459,4.0,5.3921824,1.3921824,83.530945
4786,62,2025-11-30 06:00:00,80.73,79.14204,1.5879669,11.0,9.291108,1.7088919,102.53351
5266,63,2025-11-30 06:00:00,82.34,80.87796,1.4620361,9.0,8.416867,0.58313274,34.987965
5490,55,2025-11-30 07:00:00,89.14,85.54672,3.593277,3.0,4.805391,1.8053908,108.32345
4786,62,2025-11-30 07:00:00,81.75,80.26112,1.4888763,10.000001,8.657449,1.3425522,80.55313
5266,63,2025-11-30 07:00:00,82.82,82.025276,0.7947235,8.0,7.462886,0.53711414,32.22685
4782,97,2025-11-30 07:00:00,68.76,74.38015,5.6201477,13.000001,10.243986,2.7560148,165.36089
5490,55,2025-11-30 08:00:00,89.64,86.91486,2.7251358,2.0,3.6732283,1.6732283,100.39369
4782,97,2025-11-30 08:00:00,69.9,74.60421,4.7042084,11.999999,10.085577,1.914422,114.865326
4786,62,2025-11-30 08:00:00,82.57,81.62332,0.94667816,9.0,7.7233257,1.2766743,76.60046
5266,63,2025-11-30 08:00:00,84.11,82.78617,1.3238297,7.0,6.7138443,0.2861557,17.169342
5266,63,2025-11-30 09:00:00,84.72,83.25693,1.4630737,5.9999995,6.1879897,0.18799019,11.279411
4782,97,2025-11-30 09:00:00,71.64,74.87923,3.2392273,11.0,9.817663,1.1823368,70.94021
5490,55,2025-11-30 09:00:00,90.2,88.4836,1.7164001,1.0,2.900925,1.9009249,114.0555
4786,62,2025-11-30 09:00:00,83.0,82.81356,0.18643951,8.0,6.7275248,1.2724752,76.34851
5688,92,2025-11-30 09:00:00,68.68,74.3071,5.627098,13.000001,10.310116,2.6898851,161.39311
5266,63,2025-11-30 10:00:00,85.67,83.75916,1.9108353,5.0,5.739989,0.7399888,44.39933
5688,92,2025-11-30 10:00:00,70.13,74.55722,4.427223,11.999999,10.1793165,1.8206825,109.24095
4786,62,2025-11-30 10:00:00,84.17,83.35292,0.81707764,7.0,6.219912,0.78008795,46.805275
4782,97,2025-11-30 10:00:00,73.47,75.70554,2.2355423,10.000001,9.465615,0.5343857,32.06314
5266,63,2025-11-30 11:00:00,86.58,84.64253,1.9374695,4.0,5.1809278,1.1809278,70.85567
5688,92,2025-11-30 11:00:00,72.15,74.77998,2.629982,11.0,10.060929,0.9390707,56.344242
4786,62,2025-11-30 11:00:00,84.7,83.82309,0.87690735,5.9999995,5.804811,0.19518852,11.711311
4782,97,2025-11-30 11:00:00,75.05,77.18048,2.130478,9.0,8.756401,0.24359894,14.615936
5266,63,2025-11-30 12:00:00,88.78,86.45021,2.3297882,3.0,3.9984984,0.99849844,59.909904
4782,97,2025-11-30 12:00:00,76.86,79.611435,2.7514343,8.0,7.574603,0.42539692,25.523815
5688,92,2025-11-30 12:00:00,73.48,75.59893,2.118927,10.000001,9.828434,0.17156696,10.294018
4786,62,2025-11-30 12:00:00,86.33,84.61531,1.7146912,5.0,5.197475,0.19747496,11.848497
4786,62,2025-11-30 13:00:00,86.88,86.36053,0.5194702,4.0,4.0526476,0.05264759,3.1588554
4783,76,2025-11-30 13:00:00,76.46,75.68144,0.7785568,13.000001,9.860448,3.139553,188.37318
5688,92,2025-11-30 13:00:00,75.39,76.05827,0.6682739,9.0,9.530675,0.53067493,31.840496
4782,97,2025-11-30 13:00:00,78.78,81.63391,2.8539124,7.0,6.6104307,0.38956928,23.374157
4786,62,2025-11-30 14:00:00,87.56,87.78405,0.22405243,3.0,3.2396116,0.23961163,14.376698
4783,76,2025-11-30 14:00:00,77.22,76.180336,1.0396652,11.999999,9.758244,2.2417555,134.50533
5688,92,2025-11-30 14:00:00,77.0,77.75057,0.7505722,8.0,8.958881,0.9588814,57.532883
5266,63,2025-11-30 14:00:00,89.78,88.11535,1.66465,2.0,3.0775886,1.0775886,64.65531
4782,97,2025-11-30 14:00:00,80.57,82.69329,2.123291,5.9999995,6.018001,0.018001556,1.0800934
4783,76,2025-11-30 15:00:00,78.9,76.15534,2.7446594,11.0,9.781682,1.218318,73.099075
5688,92,2025-11-30 15:00:00,78.99,79.55416,0.5641632,7.0,7.9383307,0.93833065,56.29984
5266,63,2025-11-30 15:00:00,90.93,89.3902,1.5398026,1.0,2.2455416,1.2455416,74.7325
4786,62,2025-11-30 15:00:00,89.29,89.08892,0.20108032,2.0,2.4840517,0.4840517,29.043102
4782,97,2025-11-30 15:00:00,82.38,83.49061,1.110611,5.0,5.3119783,0.31197834,18.7187
4782,97,2025-11-30 16:00:00,84.16,85.18959,1.0295868,4.0,4.625718,0.6257181,37.543087
4783,76,2025-11-30 16:00:00,79.73,77.17749,2.5525131,10.000001,9.734017,0.26598358,15.959015
4786,62,2025-11-30 16:00:00,90.39,89.97667,0.41333008,1.0,1.6249876,0.6249876,37.499256
5688,92,2025-11-30 16:00:00,80.54,81.700195,1.1601944,5.9999995,6.96419,0.9641905,57.85143
4783,76,2025-11-30 17:00:00,81.96,77.92553,4.0344696,9.0,9.619513,0.61951256,37.170753
4782,97,2025-11-30 17:00:00,86.41,87.04797,0.63797,3.0,3.5838394,0.5838394,35.030365
5688,92,2025-11-30 17:00:00,82.33,82.71221,0.38220978,5.0,6.1853704,1.1853704,71.12222
5688,92,2025-11-30 18:00:00,84.33,83.76869,0.5613098,4.0,5.5587277,1.5587277,93.52367
4783,76,2025-11-30 18:00:00,83.15,80.25641,2.8935928,8.0,9.068426,1.0684261,64.10557
4782,97,2025-11-30 18:00:00,87.99,88.5512,0.561203,2.0,2.7349586,0.73495865,44.09752
4783,76,2025-11-30 19:00:00,84.92,81.932976,2.9870224,7.0,7.781192,0.7811918,46.87151
5688,92,2025-11-30 19:00:00,86.33,85.56937,0.7606354,3.0,4.7027516,1.7027516,102.1651
5688,92,2025-11-30 20:00:00,88.28,86.87969,1.4003067,2.0,3.802361,1.802361,108.14166
4783,76,2025-11-30 20:00:00,86.64,83.88397,2.7560272,5.9999995,6.611322,0.6113224,36.679344
5688,92,2025-11-30 21:00:00,90.37,87.889694,2.4803085,1.0,3.1547194,2.1547194,129.28316
4783,76,2025-11-30 21:00:00,87.6,85.07059,2.5294113,5.0,5.873611,0.873611,52.416656
4783,76,2025-11-30 22:00:00,88.78,85.32982,3.45018,4.0,5.179169,1.1791692,70.75015
4783,76,2025-11-30 23:00:00,89.84,86.521034,3.318962,3.0,4.0032597,1.0032597,60.19558
4783,76,2025-12-01 00:00:00,89.86,87.7263,2.1336975,2.0,3.2356434,1.2356434,74.1386
4783,76,2025-12-01 01:00:00,90.75,88.456055,2.2939453,1.0,2.844354,1.8443539,110.66123
4783,76,2025-12-01 02:00:00,91.43,89.123276,2.3067245,0.0,2.4833167,2.4833167,148.999
5685,131,2025-12-01 03:00:00,65.42,74.88457,9.464569,13.000001,10.713816,2.2861853,137.17111
5685,131,2025-12-01 04:00:00,66.27,75.39598,9.125984,11.999999,10.55987,1.4401293,86.40776
5685,131,2025-12-01 05:00:00,67.06,75.9631,8.903099,11.0,10.308026,0.6919737,41.51842
5685,131,2025-12-01 06:00:00,67.93,76.253006,8.323006,10.000001,9.966927,0.03307438,1.9844627
5685,131,2025-12-01 07:00:00,69.8,76.57253,6.7725296,9.0,9.51626,0.51626015,30.975609
5685,131,2025-12-01 08:00:00,72.32,77.56009,5.2400894,8.0,8.820008,0.8200083,49.200497
5685,131,2025-12-01 09:00:00,74.55,79.276245,4.726242,7.0,7.878545,0.8785448,52.71269
5685,131,2025-12-01 10:00:00,76.82,80.95923,4.139229,5.9999995,6.893313,0.8933134,53.598804
5685,131,2025-12-01 11:00:00,79.45,81.92401,2.4740143,5.0,6.1027904,1.1027904,66.16742
5685,131,2025-12-01 12:00:00,82.63,83.348976,0.7189789,4.0,5.444734,1.4447341,86.684044
5685,131,2025-12-01 13:00:00,85.25,85.30242,0.05242157,3.0,4.586649,1.586649,95.19894
5685,131,2025-12-01 14:00:00,88.45,86.87717,1.5728302,2.0,3.7791014,1.7791014,106.74608
5607,107,2025-12-02 03:00:00,71.06,76.594925,5.5349274,13.000001,10.474595,2.525406,151.52435
5607,107,2025-12-02 04:00:00,71.61,76.77096,5.1609573,11.999999,10.234741,1.7652578,105.91547
5607,107,2025-12-02 05:00:00,72.34,76.83962,4.499626,11.0,9.965776,1.0342236,62.053413
4781,49,2025-12-02 06:00:00,80.65,78.304085,2.3459167,13.000001,10.771828,2.2281733,133.6904
5607,107,2025-12-02 06:00:00,73.39,76.93083,3.5408325,10.000001,9.621675,0.37832642,22.699585
5607,107,2025-12-02 07:00:00,74.97,77.373726,2.4037247,9.0,9.132549,0.13254929,7.952957
5615,49,2025-12-02 07:00:00,80.26,78.04422,2.2157822,13.000001,10.64173,2.3582706,141.49625
4781,49,2025-12-02 07:00:00,80.74,78.402985,2.3370132,11.999999,10.489388,1.5106106,90.636635
5615,49,2025-12-02 08:00:00,81.21,78.155945,3.0540543,11.999999,10.446353,1.5536461,93.218765
5607,107,2025-12-02 08:00:00,76.98,78.60904,1.629036,8.0,8.35239,0.3523903,21.143417
4781,49,2025-12-02 08:00:00,81.8,78.79519,3.0048141,11.0,10.135505,0.8644953,51.869717
4781,49,2025-12-02 09:00:00,82.18,79.7013,2.4786987,10.000001,9.732295,0.26770592,16.062355
5615,49,2025-12-02 09:00:00,81.87,78.63373,3.2362747,11.0,10.219353,0.7806473,46.838837
5607,107,2025-12-02 09:00:00,78.37,80.83947,2.4694672,7.0,7.278652,0.2786522,16.719131
4781,49,2025-12-02 10:00:00,83.49,80.66544,2.8245544,9.0,9.0660715,0.06607151,3.9642906
5615,49,2025-12-02 10:00:00,82.65,79.46769,3.182312,10.000001,9.768784,0.23121738,13.873043
5607,107,2025-12-02 10:00:00,80.41,81.97043,1.5604248,5.9999995,6.311857,0.3118577,18.711462
5271,161,2025-12-02 11:00:00,53.7,73.97425,20.27425,11.999999,10.7648945,1.2351046,74.10628
4781,49,2025-12-02 11:00:00,84.65,82.83561,1.8143921,8.0,7.9883585,0.011641502,0.69849014
5607,107,2025-12-02 11:00:00,82.41,83.45207,1.0420685,5.0,5.540062,0.54006195,32.403717
5615,49,2025-12-02 11:00:00,83.54,80.82474,2.7152634,9.0,9.12425,0.12425041,7.4550247
5271,161,2025-12-02 12:00:00,57.24,74.41646,17.176456,11.0,10.412759,0.5872412,35.23447
5607,107,2025-12-02 12:00:00,84.66,85.0635,0.4034958,4.0,4.8023515,0.8023515,48.14109
4781,49,2025-12-02 12:00:00,85.06,85.82666,0.7666626,7.0,6.52602,0.47397995,28.438797
5615,49,2025-12-02 12:00:00,83.96,82.90358,1.0564194,8.0,7.9134874,0.086512566,5.190754
5271,161,2025-12-02 13:00:00,60.24,74.75569,14.51569,10.000001,10.119769,0.11976814,7.1860886
4781,49,2025-12-02 13:00:00,86.42,87.12011,0.7001114,5.9999995,5.707362,0.29263735,17.55824
5607,107,2025-12-02 13:00:00,86.85,86.68064,0.1693573,3.0,3.8045225,0.8045225,48.27135
5615,49,2025-12-02 13:00:00,84.91,85.82667,0.9166641,7.0,6.657821,0.34217882,20.53073
4781,49,2025-12-02 14:00:00,87.2,87.39953,0.19953156,5.0,4.720728,0.27927208,16.756325
5271,161,2025-12-02 14:00:00,63.57,75.05505,11.485054,9.0,9.847739,0.8477392,50.864353
5607,107,2025-12-02 14:00:00,89.09,88.376205,0.7137909,2.0,2.8257742,0.8257742,49.54645
5615,49,2025-12-02 14:00:00,85.93,87.36398,1.4339828,5.9999995,5.856451,0.14354849,8.612909
4781,49,2025-12-02 15:00:00,88.28,87.97301,0.30699158,4.0,3.7815647,0.21843529,13.106117
5271,161,2025-12-02 15:00:00,66.6,76.03569,9.435692,8.0,9.422694,1.4226942,85.36165
5615,49,2025-12-02 15:00:00,86.9,87.481865,0.5818634,5.0,5.2577634,0.2577634,15.465803
5615,49,2025-12-02 16:00:00,87.99,87.66222,0.32778168,4.0,4.2514596,0.2514596,15.087576
5271,161,2025-12-02 16:00:00,69.9,76.633224,6.733223,7.0,8.988313,1.9883127,119.29877
4781,49,2025-12-02 16:00:00,88.65,88.66396,0.013961792,3.0,2.814848,0.18515205,11.109123
5615,49,2025-12-02 17:00:00,88.5,88.35478,0.1452179,3.0,3.3557606,0.35576057,21.345634
4781,49,2025-12-02 17:00:00,89.5,89.1884,0.31159973,2.0,2.4445007,0.44450068,26.67004
5271,161,2025-12-02 17:00:00,73.73,77.56498,3.8349762,5.9999995,8.500237,2.500238,150.01428
5615,49,2025-12-02 18:00:00,89.84,88.81847,1.0215302,2.0,2.7285068,0.7285068,43.710407
5271,161,2025-12-02 18:00:00,78.08,79.61656,1.53656,5.0,7.190892,2.1908922,131.45354
4781,49,2025-12-02 18:00:00,90.74,89.928505,0.8114929,1.0,1.7637203,0.7637203,45.823215
5271,161,2025-12-02 19:00:00,81.64,83.69908,2.059082,4.0,5.74205,1.7420502,104.52301
5615,49,2025-12-02 19:00:00,90.82,89.35429,1.4657135,1.0,2.3116612,1.3116612,78.69968
5271,161,2025-12-02 20:00:00,85.84,86.12253,0.28253174,3.0,4.3021584,1.3021584,78.1295
5271,161,2025-12-02 21:00:00,88.88,86.75558,2.1244202,2.0,3.353486,1.3534861,81.20917
4782,98,2025-12-03 03:00:00,73.52,77.2743,3.754303,13.000001,10.13057,2.8694305,172.16583
4782,98,2025-12-03 04:00:00,74.25,77.62744,3.3774414,11.999999,9.845497,2.154502,129.27011
4782,98,2025-12-03 05:00:00,74.93,78.05196,3.1219635,11.0,9.349425,1.6505747,99.034485
5685,132,2025-12-03 05:00:00,62.9,74.91138,12.011375,13.000001,10.515153,2.484848,149.09088
4782,98,2025-12-03 06:00:00,75.84,78.60563,2.7656326,10.000001,8.753275,1.246726,74.80356
5685,132,2025-12-03 06:00:00,63.92,75.13012,11.210121,11.999999,10.387783,1.612216,96.732956
5685,132,2025-12-03 07:00:00,65.52,75.430534,9.910538,11.0,10.157852,0.8421478,50.52887
4782,98,2025-12-03 07:00:00,76.56,79.61864,3.0586395,9.0,7.932066,1.067934,64.07604
4782,98,2025-12-03 08:00:00,78.53,81.05034,2.52034,8.0,7.081667,0.91833305,55.099983
5685,132,2025-12-03 08:00:00,67.92,75.88434,7.96434,10.000001,9.720658,0.27934265,16.76056
5685,132,2025-12-03 09:00:00,70.15,77.080475,6.9304733,9.0,8.974066,0.02593422,1.5560532
4782,98,2025-12-03 09:00:00,79.8,82.4881,2.688095,7.0,6.328011,0.67198896,40.319336
5688,93,2025-12-03 09:00:00,69.01,75.48079,6.470787,13.000001,10.280679,2.7193222,163.15933
4782,98,2025-12-03 10:00:00,81.62,83.49415,1.8741455,5.9999995,5.693646,0.30635357,18.381214
5688,93,2025-12-03 10:00:00,71.08,75.8308,4.750801,11.999999,10.070195,1.9298038,115.78823
5685,132,2025-12-03 10:00:00,71.99,78.43466,6.444664,8.0,7.9736958,0.026304245,1.5782547
4782,98,2025-12-03 11:00:00,83.29,84.90074,1.6107407,5.0,5.0928826,0.09288263,5.572958
5688,93,2025-12-03 11:00:00,72.29,76.63347,4.3434677,11.0,9.719803,1.2801971,76.81183
5685,132,2025-12-03 11:00:00,74.77,79.692665,4.9226685,7.0,6.983861,0.01613903,0.9683418
5688,93,2025-12-03 12:00:00,74.15,76.977486,2.8274841,10.000001,9.321974,0.67802715,40.68163
4782,98,2025-12-03 12:00:00,85.43,86.273994,0.84399414,4.0,4.0496554,0.049655437,2.9793262
5685,132,2025-12-03 12:00:00,77.46,80.92368,3.463684,5.9999995,6.14118,0.14118052,8.470831
5685,132,2025-12-03 13:00:00,80.05,83.3244,3.2743988,5.0,5.408159,0.40815878,24.489527
5688,93,2025-12-03 13:00:00,76.06,78.152626,2.0926285,9.0,8.699402,0.30059814,18.035889
4782,98,2025-12-03 13:00:00,86.96,87.918106,0.958107,3.0,3.0394073,0.039407253,2.3644352
4782,98,2025-12-03 14:00:00,88.58,88.76329,0.18328857,2.0,2.6148522,0.6148522,36.891132
5688,93,2025-12-03 14:00:00,77.92,79.5985,1.678505,8.0,7.83877,0.16123009,9.673805
5685,132,2025-12-03 14:00:00,82.91,85.26512,2.3551178,4.0,4.644916,0.64491606,38.69496
5685,132,2025-12-03 15:00:00,84.92,86.79615,1.876152,3.0,3.8355474,0.83554745,50.132847
5688,93,2025-12-03 15:00:00,79.84,80.87529,1.0352936,7.0,6.7796197,0.2203803,13.222818
5685,132,2025-12-03 16:00:00,87.17,88.49241,1.3224106,2.0,2.8145673,0.8145673,48.87404
5688,93,2025-12-03 16:00:00,81.21,82.16885,0.9588547,5.9999995,5.935594,0.06440544,3.8643265
5688,93,2025-12-03 17:00:00,82.97,83.96959,0.999588,5.0,5.301781,0.30178118,18.10687
5688,93,2025-12-03 18:00:00,85.18,85.81904,0.6390381,4.0,4.4673223,0.46732235,28.039341
5688,93,2025-12-03 19:00:00,87.33,86.86596,0.46404266,3.0,3.7059445,0.70594454,42.356674
5688,93,2025-12-03 20:00:00,89.46,87.695564,1.7644348,2.0,3.2439222,1.2439222,74.63533
5629,60,2025-12-04 06:00:00,78.91,77.20079,1.7092133,13.000001,9.951034,3.0489674,182.93805
4783,77,2025-12-04 07:00:00,74.95,76.56833,1.6183319,13.000001,9.763011,3.23699,194.21939
5629,60,2025-12-04 07:00:00,79.81,77.60892,2.2010803,11.999999,9.514007,2.4859924,149.15955
5629,60,2025-12-04 08:00:00,80.4,78.215965,2.1840363,11.0,8.961423,2.038577,122.31462
4783,77,2025-12-04 08:00:00,75.85,76.655174,0.8051758,11.999999,9.313509,2.68649,161.1894
5629,60,2025-12-04 09:00:00,81.14,79.10483,2.0351715,10.000001,8.214609,1.7853918,107.123505
4783,77,2025-12-04 09:00:00,77.46,77.30262,0.15737915,11.0,8.828156,2.1718435,130.31061
5266,64,2025-12-04 10:00:00,76.85,76.088264,0.761734,13.000001,9.895177,3.104824,186.28944
4783,77,2025-12-04 10:00:00,78.03,79.32321,1.2932129,10.000001,7.893182,2.1068192,126.40915
5629,60,2025-12-04 10:00:00,82.17,80.88243,1.2875671,9.0,7.3515253,1.6484747,98.90848
5266,64,2025-12-04 11:00:00,77.7,76.48153,1.2184677,11.999999,9.644323,2.3556757,141.34055
4783,77,2025-12-04 11:00:00,79.93,80.93139,1.0013885,9.0,7.0033884,1.9966116,119.79669
5629,60,2025-12-04 11:00:00,83.23,82.40674,0.8232651,8.0,6.462193,1.537807,92.26842
5266,64,2025-12-04 12:00:00,78.83,77.06746,1.7625427,11.0,9.32682,1.6731796,100.39078
4783,77,2025-12-04 12:00:00,81.49,82.62201,1.1320114,8.0,6.1319,1.8681002,112.08601
5629,60,2025-12-04 12:00:00,84.1,83.510956,0.58904266,7.0,5.842761,1.157239,69.43434
5266,64,2025-12-04 13:00:00,79.83,77.9342,1.8958054,10.000001,8.864262,1.1357393,68.14436
4783,77,2025-12-04 13:00:00,82.6,83.750046,1.1500473,7.0,5.512781,1.4872189,89.23313
5629,60,2025-12-04 13:00:00,85.21,84.26399,0.9460068,5.9999995,5.3537655,0.64623404,38.77404
5629,60,2025-12-04 14:00:00,86.33,85.370575,0.9594269,5.0,4.6748013,0.32519865,19.511919
4783,77,2025-12-04 14:00:00,84.03,85.10234,1.0723419,5.9999995,5.00345,0.9965496,59.792976
5266,64,2025-12-04 14:00:00,80.85,78.931656,1.9183426,9.0,8.347584,0.6524162,39.144974
5629,60,2025-12-04 15:00:00,87.45,86.306694,1.1433029,4.0,3.7894015,0.21059847,12.635908
5266,64,2025-12-04 15:00:00,82.11,80.23724,1.872757,8.0,7.6721478,0.32785225,19.671135
4786,63,2025-12-04 15:00:00,78.86,76.98851,1.8714905,13.000001,9.7387905,3.2612104,195.67262
4783,77,2025-12-04 15:00:00,85.47,86.056465,0.5864639,5.0,4.108258,0.8917422,53.50453
4783,77,2025-12-04 16:00:00,85.95,87.01852,1.0685196,4.0,3.4753609,0.5246391,31.478348
4786,63,2025-12-04 16:00:00,80.01,77.61768,2.3923187,11.999999,9.496379,2.5036201,150.21721
5266,64,2025-12-04 16:00:00,83.26,81.731735,1.5282669,7.0,6.684753,0.31524706,18.914824
5629,60,2025-12-04 16:00:00,88.38,87.82635,0.5536499,3.0,3.1274118,0.12741184,7.6447105
5629,60,2025-12-04 17:00:00,89.58,88.75219,0.8278122,2.0,2.6990016,0.69900155,41.940094
4786,63,2025-12-04 17:00:00,81.59,78.29276,3.2972336,11.0,9.180602,1.8193979,109.16388
5266,64,2025-12-04 17:00:00,84.14,83.21729,0.9227066,5.9999995,6.0323186,0.03231907,1.9391441
4783,77,2025-12-04 17:00:00,87.59,87.96585,0.3758545,3.0,3.0124583,0.012458324,0.74749947
4786,63,2025-12-04 18:00:00,83.17,79.40613,3.7638702,10.000001,8.756087,1.2439137,74.63482
4783,77,2025-12-04 18:00:00,89.99,88.8741,1.1158981,2.0,2.5785835,0.5785835,34.715008
5629,60,2025-12-04 18:00:00,90.46,89.64482,0.8151779,1.0,1.8892317,0.8892317,53.3539
5266,64,2025-12-04 18:00:00,85.35,84.174286,1.1757126,5.0,5.364567,0.3645668,21.874008
5266,64,2025-12-04 19:00:00,86.94,85.47665,1.463356,4.0,4.7993875,0.79938745,47.96325
4786,63,2025-12-04 19:00:00,84.06,80.55228,3.507721,9.0,8.258392,0.74160767,44.49646
5266,64,2025-12-04 20:00:00,88.42,86.372604,2.0473938,3.0,3.8597012,0.85970116,51.58207
4786,63,2025-12-04 20:00:00,85.52,81.52638,3.9936142,8.0,7.527464,0.4725361,28.352165
4786,63,2025-12-04 21:00:00,86.92,82.79366,4.126335,7.0,6.7376423,0.2623577,15.741463
5266,64,2025-12-04 21:00:00,88.72,87.5054,1.2145996,2.0,3.257492,1.2574921,75.449524
5266,64,2025-12-04 22:00:00,90.38,88.18744,2.1925583,1.0,2.9927986,1.9927986,119.56792
4786,63,2025-12-04 22:00:00,88.15,84.33444,3.8155594,5.9999995,6.035069,0.035069466,2.104168
4787,49,2025-12-04 22:00:00,85.15,80.14098,5.009018,13.000001,10.435369,2.5646324,153.87794
4787,49,2025-12-04 23:00:00,86.19,80.65822,5.531784,11.999999,10.147976,1.8520231,111.12138
5266,64,2025-12-04 23:00:00,91.04,88.786934,2.253067,0.0,2.699659,2.699659,161.97955
4786,63,2025-12-04 23:00:00,88.16,85.16712,2.9928818,5.0,5.3065834,0.3065834,18.395004
4787,49,2025-12-05 00:00:00,86.16,81.87508,4.2849274,11.0,9.589678,1.4103222,84.61933
4786,63,2025-12-05 00:00:00,89.4,85.81319,3.5868149,4.0,4.7500315,0.7500315,45.00189
5266,64,2025-12-05 00:00:00,91.52,89.38617,2.1338272,0.0,2.0614786,2.0614786,123.68872
4787,49,2025-12-05 01:00:00,86.44,83.057724,3.3822784,10.000001,8.537118,1.462883,87.77298
4786,63,2025-12-05 01:00:00,89.85,86.65188,3.19812,3.0,3.8874516,0.88745165,53.2471
4786,63,2025-12-05 02:00:00,89.49,87.40216,2.0878372,2.0,3.3860364,1.3860364,83.162186
4787,49,2025-12-05 02:00:00,87.0,84.246895,2.7531052,9.0,7.480652,1.5193481,91.16089
4786,63,2025-12-05 03:00:00,90.13,87.83397,2.2960281,1.0,3.1028023,2.1028023,126.16814
4787,49,2025-12-05 03:00:00,87.17,85.50446,1.665535,8.0,6.400322,1.599678,95.98068
4787,49,2025-12-05 04:00:00,87.53,86.25001,1.2799911,7.0,5.867767,1.1322331,67.93399
4786,63,2025-12-05 04:00:00,90.74,88.29554,2.444458,0.0,2.9148703,2.9148703,174.89221
4787,49,2025-12-05 05:00:00,87.91,86.65483,1.2551727,5.9999995,5.281024,0.71897554,43.138535
4787,49,2025-12-05 06:00:00,87.8,87.145454,0.65454865,5.0,4.479981,0.52001905,31.201143
4787,49,2025-12-05 07:00:00,88.33,87.58014,0.7498627,4.0,3.6059852,0.39401484,23.64089
5685,133,2025-12-05 07:00:00,58.789997,74.06497,15.274975,13.000001,10.672193,2.3278084,139.6685
4787,49,2025-12-05 08:00:00,89.02,88.463264,0.5567322,3.0,3.0787597,0.07875967,4.72558
5685,133,2025-12-05 08:00:00,61.32,74.13094,12.810944,11.999999,10.597701,1.402298,84.13788
5685,133,2025-12-05 09:00:00,63.32,74.52922,11.209221,11.0,10.432275,0.5677252,34.06351
4787,49,2025-12-05 09:00:00,89.93,89.01012,0.9198837,2.0,2.4613786,0.46137857,27.682714
4787,49,2025-12-05 10:00:00,90.4,89.51608,0.88391876,1.0,1.88272,0.88272,52.9632
5685,133,2025-12-05 10:00:00,65.55,74.98421,9.434204,10.000001,9.959564,0.040436745,2.4262047
5685,133,2025-12-05 11:00:00,68.51,76.15437,7.644371,9.0,9.366095,0.3660946,21.965675
4787,49,2025-12-05 11:00:00,91.04,90.24602,0.79398346,0.0,1.2386148,1.2386148,74.31689
5685,133,2025-12-05 12:00:00,71.06,78.026375,6.9663773,8.0,8.388238,0.38823795,23.294277
5685,133,2025-12-05 13:00:00,73.84,79.111176,5.271179,7.0,7.320096,0.32009602,19.205761
5685,133,2025-12-05 14:00:00,76.26,79.985275,3.7252731,5.9999995,6.3066206,0.30662107,18.397264
5685,133,2025-12-05 15:00:00,78.54,82.38222,3.8422165,5.0,5.5136833,0.5136833,30.821
5685,133,2025-12-05 16:00:00,81.12,84.71928,3.5992737,4.0,4.9802394,0.9802394,58.81436
5685,133,2025-12-05 17:00:00,84.09,85.85795,1.767952,3.0,4.3467016,1.3467016,80.80209
5685,133,2025-12-05 18:00:00,87.32,87.547455,0.22745514,2.0,3.2969933,1.2969933,77.819595
4782,99,2025-12-06 01:00:00,74.82,77.18021,2.3602066,13.000001,10.467979,2.5320215,151.9213
4782,99,2025-12-06 02:00:00,75.37,77.982315,2.6123123,11.999999,10.063414,1.9365854,116.19513
4782,99,2025-12-06 03:00:00,75.92,78.4651,2.545105,11.0,9.37409,1.6259098,97.55459
4782,99,2025-12-06 04:00:00,76.62,78.98404,2.3640366,10.000001,8.492765,1.5072355,90.43413
4782,99,2025-12-06 05:00:00,77.33,80.257935,2.9279327,9.0,7.619627,1.380373,82.82238
4782,99,2025-12-06 06:00:00,78.21,81.38046,3.1704636,8.0,6.9521604,1.0478396,62.870377
5491,41,2025-12-06 07:00:00,81.39,76.68998,4.70002,13.000001,10.651563,2.3484383,140.9063
5688,94,2025-12-06 07:00:00,65.97,74.610374,8.640373,13.000001,10.140038,2.8599634,171.59781
4782,99,2025-12-06 07:00:00,79.25,82.3555,3.1054993,7.0,6.3885427,0.61145735,36.68744
4782,99,2025-12-06 08:00:00,81.34,83.00395,1.6639557,5.9999995,5.8013554,0.19864416,11.91865
5688,94,2025-12-06 08:00:00,67.41,74.82459,7.414589,11.999999,10.0412445,1.9587545,117.52527
5491,41,2025-12-06 08:00:00,81.98,76.957794,5.022209,11.999999,10.550205,1.4497938,86.987625
